user_id,group,convert
2288,treatment,0
26504,treatment,1
17661,treatment,1
48471,treatment,0
7519,control,1
9764,treatment,0
4505,treatment,0
48916,control,0
2612,treatment,0
462,control,0
12200,control,0
26741,treatment,0
39654,control,0
26726,control,0
45562,treatment,0
23267,control,0
10093,treatment,0
17340,control,0
43280,treatment,0
46492,control,0
44456,treatment,0
37017,treatment,0
26615,treatment,0
39757,control,1
43674,control,0
26212,control,0
47501,control,0
17884,treatment,1
36815,control,1
23393,control,0
10519,treatment,0
24894,control,0
3366,control,0
37314,control,0
32263,treatment,1
24621,treatment,0
41748,control,1
14206,control,0
37857,treatment,1
1565,treatment,0
6415,treatment,0
20107,control,0
45829,treatment,0
13713,treatment,0
10246,control,0
3312,control,0
14093,control,0
33064,control,0
11109,control,0
3065,control,0
40429,treatment,0
18829,control,0
28444,treatment,0
37178,control,0
19379,control,1
15469,treatment,0
3725,control,0
12581,treatment,0
19517,control,0
14274,control,0
45923,treatment,1
33849,control,0
35148,treatment,0
10401,treatment,0
1298,treatment,0
6831,treatment,0
1564,control,0
16072,control,0
47601,treatment,0
45059,control,0
34739,control,0
31116,treatment,0
36925,treatment,1
4629,treatment,0
43043,control,1
32528,control,1
8815,treatment,0
1085,control,0
27639,treatment,0
18385,treatment,1
44314,control,0
27091,control,1
25245,control,1
2083,control,0
9001,control,0
35784,control,0
32692,control,0
49833,treatment,0
5441,control,0
38904,treatment,0
23649,treatment,0
39644,treatment,0
33090,control,1
24968,treatment,0
31380,control,0
11183,treatment,0
35947,control,0
31339,control,0
8559,treatment,0
18567,control,0
22659,treatment,0
46424,treatment,0
30069,treatment,1
24056,control,0
41806,treatment,0
14909,treatment,0
44464,treatment,0
26858,treatment,0
31412,control,0
12883,control,0
3227,control,0
36000,control,0
4055,control,0
45646,control,0
9636,control,0
35227,treatment,1
1789,treatment,0
11153,treatment,0
22912,control,0
10234,control,0
15859,control,0
39318,treatment,0
41242,control,0
14989,control,0
2316,control,0
30504,treatment,0
10459,treatment,0
41406,treatment,1
14013,control,0
9469,control,0
38590,control,1
10526,treatment,0
32731,treatment,0
43419,treatment,0
30445,control,0
24608,treatment,0
33509,control,1
18280,treatment,1
13820,treatment,0
31631,treatment,0
21285,treatment,0
42391,treatment,0
33418,treatment,0
42299,treatment,1
29704,treatment,0
6172,control,0
21555,treatment,0
12752,control,0
981,control,0
5380,control,0
7846,control,1
11447,treatment,1
25643,control,0
27239,treatment,0
38723,treatment,1
43967,treatment,0
3608,treatment,0
41288,treatment,0
48462,control,0
44635,control,0
17728,treatment,0
20273,treatment,0
24760,control,0
44100,control,0
26822,treatment,0
4960,control,0
48640,treatment,0
49215,treatment,0
38858,treatment,0
42907,treatment,1
48304,control,0
6845,control,0
10282,treatment,0
21175,control,1
40221,treatment,0
49646,treatment,0
23946,control,0
16938,control,1
38587,control,0
47008,treatment,0
3909,control,0
36075,treatment,0
11429,control,0
44138,treatment,0
4273,treatment,0
38952,treatment,0
4070,control,0
6028,control,0
25299,control,0
24537,control,0
11140,treatment,0
19847,treatment,1
8447,treatment,1
19760,control,0
36586,control,1
19380,treatment,0
11281,control,0
46275,control,0
26659,treatment,0
11676,treatment,1
44300,control,0
16841,control,0
26419,treatment,0
26661,control,0
11029,control,0
12292,control,0
15182,treatment,0
29415,control,0
33099,control,0
44246,treatment,0
20948,treatment,0
21000,treatment,0
3157,control,0
34611,treatment,1
40715,treatment,0
33962,control,0
13540,control,0
42071,treatment,0
9884,control,1
21414,control,0
31864,treatment,0
33681,treatment,0
20255,control,1
12767,control,0
11770,treatment,0
25514,control,0
33761,control,0
44306,treatment,0
9265,control,0
21493,treatment,0
29987,control,0
32543,treatment,0
31852,treatment,0
22898,treatment,0
9067,treatment,0
17237,control,0
22501,control,0
1863,treatment,0
32131,treatment,0
11527,treatment,0
42930,treatment,0
26144,treatment,0
34683,treatment,1
5286,control,0
43810,control,0
8955,treatment,0
5077,treatment,0
21978,treatment,1
23308,control,0
9552,treatment,1
5990,treatment,0
28596,control,0
13080,treatment,0
12193,control,0
47252,control,0
35218,treatment,0
16812,control,1
26442,treatment,0
29271,treatment,0
27926,control,0
32802,control,0
1793,control,0
14779,treatment,0
38861,control,0
3119,treatment,0
39444,control,0
548,control,0
39100,treatment,0
48314,treatment,0
13025,control,0
40613,control,0
22720,control,0
36873,control,0
888,control,0
2630,control,0
15968,control,0
24134,control,0
7944,treatment,0
8692,treatment,0
10642,control,0
25476,treatment,1
16278,control,0
27315,control,0
35935,control,0
27638,treatment,0
32144,control,0
41317,treatment,0
39789,control,0
11542,control,1
11138,treatment,0
28072,treatment,0
17577,treatment,1
17055,treatment,0
40363,treatment,1
8479,control,0
29822,treatment,1
22632,control,1
6251,control,1
4357,treatment,0
11184,control,0
35474,control,0
9701,control,0
25728,control,0
3086,treatment,0
34760,treatment,0
28647,control,0
41517,control,0
26469,treatment,0
38466,control,0
172,control,0
45074,treatment,0
26384,treatment,0
2832,control,0
28768,control,0
12420,treatment,0
7328,treatment,0
47170,treatment,0
29025,control,1
33713,treatment,0
7833,treatment,0
20954,treatment,0
35594,control,0
16090,treatment,0
37346,control,0
27292,treatment,0
10527,treatment,1
23382,treatment,0
31621,treatment,1
39835,treatment,0
16670,control,0
8031,treatment,0
35463,control,0
38410,treatment,0
43452,treatment,0
3447,control,1
14099,control,0
44298,treatment,0
39597,control,0
2689,control,0
30205,treatment,0
28960,treatment,1
13896,treatment,0
20502,treatment,0
23101,treatment,0
13225,treatment,0
8095,control,1
27395,control,0
45739,control,0
17146,treatment,1
30091,treatment,1
8864,control,0
21516,treatment,0
32618,control,0
11077,treatment,0
48130,treatment,1
48155,control,0
41758,treatment,0
37332,treatment,0
7146,control,0
45615,treatment,0
16520,control,0
39855,treatment,1
48554,treatment,0
35940,control,0
42208,control,0
16067,control,0
6363,treatment,0
48218,control,0
38429,treatment,0
6075,treatment,1
23290,treatment,0
1247,treatment,0
15419,control,0
25381,control,0
30197,control,0
14437,control,0
28805,treatment,0
47960,control,0
10295,treatment,0
24719,control,0
47377,control,0
44305,control,0
42698,treatment,0
10030,treatment,0
43122,control,0
38530,control,0
37636,treatment,0
19971,control,0
30864,control,0
47982,treatment,0
11696,treatment,0
29523,control,0
30936,control,0
44566,treatment,0
40238,control,0
26573,control,0
3268,control,0
8992,control,0
12887,treatment,0
23385,treatment,1
31718,control,0
40479,treatment,0
46018,control,0
43718,treatment,0
40451,control,0
12107,control,0
48042,treatment,0
1631,treatment,0
33210,treatment,0
46840,treatment,0
25291,treatment,0
36444,control,0
26618,control,0
21360,treatment,0
21759,control,0
10362,treatment,0
6078,control,0
18418,control,0
18240,treatment,0
28046,treatment,0
8543,control,0
12648,treatment,0
18294,treatment,0
17867,control,0
41703,treatment,0
13421,treatment,0
35043,control,0
4262,treatment,1
7156,control,1
3549,treatment,0
48180,treatment,1
24603,control,0
21262,treatment,0
44242,control,0
46412,treatment,1
19045,treatment,0
39570,control,0
35830,control,0
28668,control,1
22708,control,0
41015,control,0
14038,control,0
45305,control,0
32203,treatment,0
24813,control,1
16828,control,1
7489,control,1
23006,control,0
44501,control,0
22264,treatment,0
30752,treatment,1
321,control,0
2313,treatment,0
43440,treatment,1
12249,treatment,0
30559,treatment,0
46645,control,1
47646,control,0
43360,treatment,0
26196,treatment,0
37200,control,0
38677,treatment,0
28856,treatment,1
35112,treatment,0
31224,treatment,0
19250,treatment,1
18711,treatment,0
1819,treatment,0
20148,treatment,1
24090,treatment,1
19202,treatment,1
10038,control,0
13952,control,0
16790,control,1
21164,treatment,0
9136,control,1
4142,control,0
47354,control,0
22181,control,0
9780,control,0
35154,control,0
7939,control,0
3230,control,0
7252,control,0
8277,treatment,0
9266,control,0
29394,control,0
13981,treatment,0
6210,control,0
9872,control,0
19944,treatment,0
10940,treatment,0
586,treatment,1
30426,treatment,1
12055,treatment,0
6422,treatment,0
37490,control,1
18122,treatment,0
288,control,0
17463,control,0
21953,treatment,0
29295,treatment,0
24919,control,0
6258,treatment,1
24752,control,0
28524,treatment,0
2341,treatment,0
29122,control,0
37273,treatment,1
2975,control,0
5817,treatment,1
36173,treatment,0
15705,treatment,0
31622,treatment,0
33997,treatment,1
1016,treatment,0
45824,control,0
8010,treatment,0
8371,control,0
8947,control,0
15251,control,0
33083,control,0
24890,control,0
36971,control,0
822,control,0
10954,treatment,0
39481,control,0
35469,treatment,0
11798,treatment,0
10805,treatment,0
5359,control,1
35770,control,0
24682,treatment,0
7065,control,0
21134,treatment,1
6451,control,0
35029,control,0
31304,control,0
8982,control,0
1385,treatment,0
16995,treatment,0
28187,treatment,1
38860,control,1
3299,control,0
3789,control,0
45660,control,0
38229,control,0
23002,control,0
9306,control,1
40815,treatment,0
22715,treatment,1
3320,treatment,0
22711,treatment,0
17090,control,0
27005,control,0
10570,control,1
29621,control,0
22633,treatment,0
28651,control,0
2058,treatment,1
12449,treatment,0
18798,treatment,0
10201,control,0
42277,treatment,0
4856,treatment,1
8333,control,0
38045,treatment,1
17000,control,0
38546,control,0
16449,control,0
11535,control,1
25341,control,0
5718,control,0
8345,treatment,0
17359,control,0
28321,treatment,0
39299,control,0
22854,treatment,0
38936,control,0
36551,treatment,0
24824,control,1
3005,treatment,0
24924,treatment,0
38491,control,0
1293,control,0
31324,control,0
8002,treatment,0
31980,control,0
10911,control,0
46733,control,0
22261,treatment,0
47784,treatment,0
35716,treatment,0
1813,treatment,0
31715,control,0
46943,control,0
36412,control,1
41190,control,0
37869,control,0
1707,control,0
27403,treatment,0
44158,treatment,0
37813,control,0
17690,treatment,0
10010,control,1
15558,treatment,1
7971,treatment,0
27949,control,0
31995,treatment,0
46887,treatment,0
26906,treatment,0
13343,treatment,0
3307,control,1
48238,control,0
35009,treatment,1
34327,treatment,1
43166,treatment,0
42761,treatment,0
47205,treatment,1
19547,control,0
31585,control,0
8674,treatment,1
2880,treatment,0
16120,control,1
11155,treatment,0
41731,control,0
7869,treatment,0
35752,control,0
49471,control,0
14606,control,0
38085,control,0
2572,treatment,0
10506,treatment,1
7556,control,0
46959,control,0
34689,treatment,0
7638,control,0
1970,treatment,0
13435,control,0
46831,treatment,0
22459,treatment,0
22221,treatment,0
19706,control,0
17683,control,0
40462,control,0
37721,treatment,0
25089,control,1
20047,treatment,1
1321,treatment,0
44667,control,0
47849,control,0
21656,treatment,1
11763,control,0
19079,treatment,1
10700,control,0
18297,control,0
30566,control,0
13177,control,0
36777,control,1
3171,treatment,0
9364,treatment,1
26455,treatment,0
5693,treatment,0
25830,treatment,0
688,treatment,0
23041,treatment,1
7095,control,0
29787,control,1
1437,control,0
6535,treatment,1
34209,treatment,0
418,control,0
34880,control,0
11061,control,0
25741,treatment,1
39101,treatment,0
36612,control,0
24499,treatment,0
32908,treatment,0
45410,treatment,0
7372,control,1
46967,treatment,0
23150,treatment,0
24245,treatment,1
20772,control,0
9106,treatment,1
37850,treatment,0
14664,control,0
45481,treatment,1
1407,treatment,0
20822,control,0
42505,control,1
33244,control,0
43864,treatment,0
48464,control,0
16822,control,0
40376,treatment,0
15683,treatment,0
36659,treatment,0
24955,control,0
28030,treatment,0
6926,control,0
20848,control,0
25819,treatment,0
22004,control,0
16002,treatment,1
11355,treatment,0
31910,control,1
6283,control,0
45053,control,0
45740,treatment,0
23443,treatment,0
47058,control,0
1182,control,1
11287,treatment,0
29029,control,0
12170,control,0
7177,control,0
11766,control,0
14158,treatment,0
23671,treatment,0
11408,treatment,0
4599,control,0
16371,control,0
8821,control,0
1439,treatment,0
31175,treatment,0
35508,control,0
37259,control,0
32287,treatment,0
23384,treatment,0
43458,treatment,0
5984,control,1
25912,control,0
11483,treatment,1
36761,treatment,1
40503,treatment,0
8779,treatment,0
10605,treatment,0
37437,control,0
24887,treatment,0
807,control,0
9882,treatment,0
2930,control,0
17072,control,1
18662,control,1
19216,treatment,0
49407,treatment,0
35550,treatment,0
16569,control,0
18990,control,0
43086,control,0
31481,control,0
43429,treatment,0
46570,control,0
32494,control,1
39735,treatment,0
1035,treatment,0
8157,control,0
5607,control,0
9839,treatment,0
47533,treatment,0
30470,control,0
27703,treatment,1
33387,control,0
13840,control,1
10517,treatment,0
24010,treatment,0
2074,treatment,0
35534,control,0
35432,treatment,0
6087,control,0
18273,treatment,0
27603,control,0
43121,control,1
36569,control,0
19535,treatment,0
869,treatment,0
36661,treatment,0
27886,control,0
20950,control,0
34617,treatment,1
7855,treatment,1
42492,control,1
16884,treatment,1
11730,treatment,0
8983,control,0
14558,control,1
38364,control,0
33491,treatment,0
13405,control,0
41042,treatment,1
38195,treatment,0
16590,treatment,1
39564,treatment,0
5981,treatment,0
6866,control,0
6185,treatment,0
45069,control,0
25242,treatment,0
16384,treatment,0
15775,treatment,0
18901,treatment,0
27182,treatment,0
33757,control,0
26585,control,0
1374,control,0
20408,treatment,0
11414,control,0
3471,treatment,0
12146,control,0
21198,treatment,0
17762,control,0
39431,control,1
12204,treatment,0
34654,treatment,0
9217,treatment,0
17178,treatment,0
14078,control,0
15497,control,0
15098,control,0
48380,control,0
19444,control,0
29599,control,1
17391,control,0
38575,control,0
47278,treatment,1
49673,control,0
9737,treatment,0
32635,treatment,0
4949,treatment,1
28194,treatment,0
41793,control,0
42175,control,0
32592,control,0
24986,control,1
27676,treatment,0
2838,treatment,0
45257,control,0
22936,treatment,0
6973,treatment,1
6175,control,0
40340,treatment,0
21627,control,0
8767,control,0
7614,control,0
1922,treatment,0
15095,control,1
49819,control,1
40417,control,1
2855,control,1
3463,treatment,0
91,treatment,1
25681,control,0
14615,treatment,0
15260,treatment,1
21494,treatment,0
45835,treatment,0
43250,treatment,0
1114,control,0
43567,treatment,0
31171,control,0
30074,control,0
3810,treatment,1
2488,treatment,0
48540,treatment,0
21214,treatment,0
28098,control,0
38840,treatment,0
12787,control,0
41142,control,1
5848,control,0
12291,treatment,0
14413,treatment,0
22056,control,0
34989,treatment,0
43565,treatment,0
2532,control,0
28184,treatment,0
35249,treatment,1
40387,control,0
5020,treatment,0
12375,control,0
13678,control,0
47125,control,0
14769,control,0
32273,control,0
15036,control,0
25388,treatment,0
12114,control,0
10087,treatment,0
40022,control,0
36800,control,0
14927,treatment,1
47329,treatment,0
44373,treatment,0
46316,control,1
21127,control,0
13388,control,0
20182,treatment,0
10442,treatment,0
12171,control,0
1209,treatment,0
7207,control,0
24759,treatment,0
42340,treatment,0
40853,control,1
45067,treatment,0
35742,control,0
30747,control,0
28093,treatment,1
25853,control,0
17144,treatment,0
38388,treatment,0
22535,control,0
25734,treatment,0
26578,treatment,0
41678,control,0
1116,treatment,0
49494,treatment,0
14354,treatment,1
2868,treatment,0
32616,control,0
5542,treatment,0
47664,control,0
12196,control,1
15441,treatment,1
40619,control,1
